image_path,filename,raw_class,class_name,label,split
data\raw\bloodcells_dataset\basophil\BA_395695.jpg,BA_395695.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_396430.jpg,BA_396430.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_396998.jpg,BA_396998.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_397187.jpg,BA_397187.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_399254.jpg,BA_399254.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_399438.jpg,BA_399438.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_399846.jpg,BA_399846.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_400754.jpg,BA_400754.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_401005.jpg,BA_401005.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_401068.jpg,BA_401068.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_403789.jpg,BA_403789.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_406770.jpg,BA_406770.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_406945.jpg,BA_406945.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_407690.jpg,BA_407690.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_408987.jpg,BA_408987.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_410010.jpg,BA_410010.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_411327.jpg,BA_411327.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_412372.jpg,BA_412372.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_412507.jpg,BA_412507.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_412674.jpg,BA_412674.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_412870.jpg,BA_412870.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_413473.jpg,BA_413473.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_414090.jpg,BA_414090.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_414313.jpg,BA_414313.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_417333.jpg,BA_417333.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_417832.jpg,BA_417832.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_418041.jpg,BA_418041.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_418374.jpg,BA_418374.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_41844.jpg,BA_41844.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_418760.jpg,BA_418760.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_420010.jpg,BA_420010.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_420387.jpg,BA_420387.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_420931.jpg,BA_420931.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_421331.jpg,BA_421331.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_421910.jpg,BA_421910.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_42246.jpg,BA_42246.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_422994.jpg,BA_422994.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_425674.jpg,BA_425674.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_426545.jpg,BA_426545.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_426699.jpg,BA_426699.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_430537.jpg,BA_430537.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_433045.jpg,BA_433045.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_433851.jpg,BA_433851.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_434177.jpg,BA_434177.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_434512.jpg,BA_434512.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_434728.jpg,BA_434728.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_435822.jpg,BA_435822.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_435917.jpg,BA_435917.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_436500.jpg,BA_436500.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_437348.jpg,BA_437348.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_438004.jpg,BA_438004.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_439718.jpg,BA_439718.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_441957.jpg,BA_441957.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_442012.jpg,BA_442012.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_444818.jpg,BA_444818.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_445437.jpg,BA_445437.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_446205.jpg,BA_446205.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_447990.jpg,BA_447990.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_449971.jpg,BA_449971.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_451206.jpg,BA_451206.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_451736.jpg,BA_451736.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_452882.jpg,BA_452882.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_453322.jpg,BA_453322.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_454831.jpg,BA_454831.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_455523.jpg,BA_455523.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_45632.jpg,BA_45632.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_458363.jpg,BA_458363.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_459209.jpg,BA_459209.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_461177.jpg,BA_461177.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_461900.jpg,BA_461900.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_461909.jpg,BA_461909.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_462301.jpg,BA_462301.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_462686.jpg,BA_462686.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_462792.jpg,BA_462792.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_463171.jpg,BA_463171.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_464090.jpg,BA_464090.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_46485.jpg,BA_46485.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_465907.jpg,BA_465907.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_46660.jpg,BA_46660.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_466768.jpg,BA_466768.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_468972.jpg,BA_468972.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_47.jpg,BA_47.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_470873.jpg,BA_470873.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_472351.jpg,BA_472351.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_472802.jpg,BA_472802.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_473295.jpg,BA_473295.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_474348.jpg,BA_474348.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_475530.jpg,BA_475530.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_478314.jpg,BA_478314.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_479247.jpg,BA_479247.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_481299.jpg,BA_481299.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_482919.jpg,BA_482919.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_482920.jpg,BA_482920.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_484151.jpg,BA_484151.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_484450.jpg,BA_484450.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_484573.jpg,BA_484573.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_485187.jpg,BA_485187.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_486837.jpg,BA_486837.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_488451.jpg,BA_488451.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_48862.jpg,BA_48862.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_490072.jpg,BA_490072.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_490353.jpg,BA_490353.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_490656.jpg,BA_490656.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_490880.jpg,BA_490880.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_49100.jpg,BA_49100.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_49215.jpg,BA_49215.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_49224.jpg,BA_49224.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_492819.jpg,BA_492819.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_493706.jpg,BA_493706.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_495847.jpg,BA_495847.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_497743.jpg,BA_497743.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_499861.jpg,BA_499861.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_499865.jpg,BA_499865.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_49997.jpg,BA_49997.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_500713.jpg,BA_500713.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_503349.jpg,BA_503349.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_504098.jpg,BA_504098.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_504467.jpg,BA_504467.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_504848.jpg,BA_504848.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_504915.jpg,BA_504915.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_505144.jpg,BA_505144.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_506702.jpg,BA_506702.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_508288.jpg,BA_508288.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_509334.jpg,BA_509334.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_50941.jpg,BA_50941.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_510275.jpg,BA_510275.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_511776.jpg,BA_511776.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_511856.jpg,BA_511856.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_516678.jpg,BA_516678.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_517020.jpg,BA_517020.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_517315.jpg,BA_517315.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_517662.jpg,BA_517662.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_518773.jpg,BA_518773.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_519510.jpg,BA_519510.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_520588.jpg,BA_520588.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_521968.jpg,BA_521968.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_525742.jpg,BA_525742.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_526172.jpg,BA_526172.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_527667.jpg,BA_527667.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_529390.jpg,BA_529390.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_529706.jpg,BA_529706.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_532264.jpg,BA_532264.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_532316.jpg,BA_532316.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_532468.jpg,BA_532468.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_533618.jpg,BA_533618.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_533802.jpg,BA_533802.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_533987.jpg,BA_533987.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_534912.jpg,BA_534912.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_535755.jpg,BA_535755.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_535936.jpg,BA_535936.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_535962.jpg,BA_535962.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_537209.jpg,BA_537209.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_537842.jpg,BA_537842.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_538389.jpg,BA_538389.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_540646.jpg,BA_540646.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_544558.jpg,BA_544558.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_545194.jpg,BA_545194.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_545506.jpg,BA_545506.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_545901.jpg,BA_545901.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_54664.jpg,BA_54664.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_546746.jpg,BA_546746.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_547170.jpg,BA_547170.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_549762.jpg,BA_549762.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_551430.jpg,BA_551430.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_551471.jpg,BA_551471.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_552455.jpg,BA_552455.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_553981.jpg,BA_553981.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_555744.jpg,BA_555744.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_555760.jpg,BA_555760.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_556332.jpg,BA_556332.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_558057.jpg,BA_558057.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_558929.jpg,BA_558929.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_559801.jpg,BA_559801.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_563406.jpg,BA_563406.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_563628.jpg,BA_563628.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_564059.jpg,BA_564059.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_564254.jpg,BA_564254.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_566587.jpg,BA_566587.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_566824.jpg,BA_566824.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_567293.jpg,BA_567293.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_567394.jpg,BA_567394.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_569593.jpg,BA_569593.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_569632.jpg,BA_569632.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_575718.jpg,BA_575718.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_579017.jpg,BA_579017.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_580588.jpg,BA_580588.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_581736.jpg,BA_581736.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_58212.jpg,BA_58212.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_582752.jpg,BA_582752.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_583166.jpg,BA_583166.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_583859.jpg,BA_583859.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_58432.jpg,BA_58432.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_584667.jpg,BA_584667.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_585015.jpg,BA_585015.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_58746.jpg,BA_58746.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_588492.jpg,BA_588492.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_588625.jpg,BA_588625.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_589182.jpg,BA_589182.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_589260.jpg,BA_589260.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_589888.jpg,BA_589888.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_59405.jpg,BA_59405.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_594428.jpg,BA_594428.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_594501.jpg,BA_594501.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_59580.jpg,BA_59580.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_59759.jpg,BA_59759.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_598745.jpg,BA_598745.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_599277.jpg,BA_599277.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_601585.jpg,BA_601585.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_602999.jpg,BA_602999.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_603889.jpg,BA_603889.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_605110.jpg,BA_605110.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_60560.jpg,BA_60560.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_60640.jpg,BA_60640.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_606591.jpg,BA_606591.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_60739.jpg,BA_60739.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_608112.jpg,BA_608112.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_608126.jpg,BA_608126.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_608637.jpg,BA_608637.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_609344.jpg,BA_609344.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_609565.jpg,BA_609565.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_6109.jpg,BA_6109.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_612717.jpg,BA_612717.jpg,basophil,basophil,0,train
data\raw\bloodcells_dataset\basophil\BA_612971.jpg,BA_612971.jpg,basophil,basophil,0,train
